confidence_score,interaction_type,partner_in_mosaic,partner_symbol,source_db,target_id,updated_at
769,physical,False,DNAJB7,STRING,CA9,2026-05-26 12:34:15.738456+00:00
764,physical,False,EGLN3,STRING,CA9,2026-05-26 12:34:15.738456+00:00
761,physical,True,VHL,STRING,CA9,2026-05-26 12:34:15.738456+00:00
739,physical,False,CA12,STRING,CA9,2026-05-26 12:34:15.738456+00:00
726,physical,False,CAND1,STRING,CA9,2026-05-26 12:34:15.738456+00:00
718,physical,False,HIF3A,STRING,CA9,2026-05-26 12:34:15.738456+00:00
703,physical,False,CTNNB1,STRING,CA9,2026-05-26 12:34:15.738456+00:00
699,physical,False,TECR,STRING,CA9,2026-05-26 12:34:15.738456+00:00
694,physical,False,SLC49A4,STRING,CA9,2026-05-26 12:34:15.738456+00:00
679,physical,False,EGLN1,STRING,CA9,2026-05-26 12:34:15.738456+00:00
668,physical,False,ALB,STRING,CA9,2026-05-26 12:34:15.738456+00:00
667,physical,False,AMACR,STRING,CA9,2026-05-26 12:34:15.738456+00:00
666,physical,False,CA4,STRING,CA9,2026-05-26 12:34:15.738456+00:00
660,physical,False,HIF1AN,STRING,CA9,2026-05-26 12:34:15.738456+00:00
660,physical,False,DKK1,STRING,CA9,2026-05-26 12:34:15.738456+00:00
659,physical,False,BSG,STRING,CA9,2026-05-26 12:34:15.738456+00:00
644,physical,False,KRT7,STRING,CA9,2026-05-26 12:34:15.738456+00:00
640,physical,False,EP300,STRING,CA9,2026-05-26 12:34:15.738456+00:00
638,physical,False,LOX,STRING,CA9,2026-05-26 12:34:15.738456+00:00
637,physical,True,CA2,STRING,CA9,2026-05-26 12:34:15.738456+00:00
635,physical,False,CDH1,STRING,CA9,2026-05-26 12:34:15.738456+00:00
630,physical,False,LDHA,STRING,CA9,2026-05-26 12:34:15.738456+00:00
623,physical,False,PAX8,STRING,CA9,2026-05-26 12:34:15.738456+00:00
622,physical,False,MMP9,STRING,CA9,2026-05-26 12:34:15.738456+00:00
616,physical,False,SLC9A1,STRING,CA9,2026-05-26 12:34:15.738456+00:00
615,physical,False,CA14,STRING,CA9,2026-05-26 12:34:15.738456+00:00
614,physical,True,EGFR,STRING,CA9,2026-05-26 12:34:15.738456+00:00
614,physical,False,EGLN2,STRING,CA9,2026-05-26 12:34:15.738456+00:00
612,physical,False,BNIP3,STRING,CA9,2026-05-26 12:34:15.738456+00:00
607,physical,False,CXCR4,STRING,CA9,2026-05-26 12:34:15.738456+00:00
605,physical,True,ERBB2,STRING,CA9,2026-05-26 12:34:15.738456+00:00
602,physical,False,MMP14,STRING,CA9,2026-05-26 12:34:15.738456+00:00
594,physical,False,EIF5B,STRING,CA9,2026-05-26 12:34:15.738456+00:00
592,physical,False,MME,STRING,CA9,2026-05-26 12:34:15.738456+00:00
590,physical,False,ELOC,STRING,CA9,2026-05-26 12:34:15.738456+00:00
587,physical,False,CD44,STRING,CA9,2026-05-26 12:34:15.738456+00:00
580,physical,False,SERPINE1,STRING,CA9,2026-05-26 12:34:15.738456+00:00
577,physical,True,TP53,STRING,CA9,2026-05-26 12:34:15.738456+00:00
573,physical,False,CREBBP,STRING,CA9,2026-05-26 12:34:15.738456+00:00
572,physical,False,TFE3,STRING,CA9,2026-05-26 12:34:15.738456+00:00
567,physical,True,CXCL8,STRING,CA9,2026-05-26 12:34:15.738456+00:00
566,physical,False,SLC4A4,STRING,CA9,2026-05-26 12:34:15.738456+00:00
565,physical,False,RPF2,STRING,CA9,2026-05-26 12:34:15.738456+00:00
999,physical,False,CALML3,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
999,physical,False,CALML6,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
999,physical,False,CACNB2,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
999,physical,False,CALML5,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
999,physical,False,CALM3,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
999,physical,False,CALML4,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
998,physical,False,CACNA2D1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
997,physical,False,CACNB3,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
988,physical,False,CACNB1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
984,physical,False,CACNA2D4,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
982,physical,False,CACNA2D2,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
982,physical,False,CACNA1S,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
981,physical,False,CALM1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
981,physical,True,CACNA1D,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
981,physical,False,RYR2,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
978,physical,False,CACNA1F,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
972,physical,False,PRKACB,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
971,physical,True,PRKACA,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
970,physical,False,CALM2,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
970,physical,False,CACNB4,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
961,physical,False,PRKACG,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
956,physical,True,INS,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
953,physical,False,CACNG4,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
953,physical,False,PRKCA,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
952,physical,False,CACNA1A,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
950,physical,False,CACNG1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
949,physical,False,STIM1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
945,physical,False,RYR1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
940,physical,False,ACTN1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
937,physical,False,PRKG1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
937,physical,True,HTR2A,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
937,physical,True,ADRB2,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
927,physical,False,CAV3,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
926,physical,False,PPP3CA,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
924,physical,False,PRKG2,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
924,physical,True,NOS1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
923,physical,False,CACNG7,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
920,physical,False,CACNG8,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
920,physical,False,PPP3CB,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
918,physical,False,HTR2C,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
918,physical,True,KCNMA1,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
917,physical,False,CACNA1H,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
916,physical,False,HTR2B,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
916,physical,False,PRKCG,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
916,physical,False,PRKCB,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
915,physical,False,PPP3CC,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
910,physical,False,CACNG3,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
910,physical,True,PRNP,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
909,physical,False,PPP1CB,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
907,physical,False,PPP1CC,STRING,CACNA1C,2026-05-26 12:34:15.738456+00:00
999,physical,False,CACNA2D1,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
997,physical,False,CACNB3,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
997,physical,False,CACNB2,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
995,physical,False,CACNG1,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
990,physical,False,CACNB1,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
990,physical,False,CALML5,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
990,physical,False,CALML3,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
990,physical,False,CALM3,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
986,physical,False,CACNG4,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
985,physical,False,CALML4,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
985,physical,False,CALML6,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
981,physical,True,CACNA1C,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
980,physical,False,CACNA1F,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
977,physical,False,CACNG7,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
975,physical,False,CACNA1S,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
971,physical,False,CACNA2D4,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
971,physical,False,CACNA2D2,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
966,physical,False,CACNG8,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
965,physical,False,CACNB4,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
957,physical,False,CACNG3,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
944,physical,False,RYR2,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
943,physical,False,PRKCG,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
935,physical,True,PRKACA,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
934,physical,True,INS,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
934,physical,False,PRKACB,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
933,physical,False,PRKCB,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
933,physical,False,PRKACG,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
921,physical,False,HTR2C,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
918,physical,False,PPP3CA,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
918,physical,True,NOS1,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
917,physical,False,PRKG1,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
917,physical,False,PRKCA,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
916,physical,True,HTR2A,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
913,physical,False,PPP3CC,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
912,physical,False,PPP3CB,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
908,physical,False,HTR2B,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
908,physical,False,OTOF,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
907,physical,False,PPP1CB,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
905,physical,False,PRKG2,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
905,physical,True,PRNP,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
904,physical,False,PPP1CA,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
904,physical,False,PPP1CC,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
901,physical,False,CACNG6,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
876,physical,False,CACNA2D3,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
867,physical,False,CACNG2,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
865,physical,False,RYR1,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
861,physical,False,CAMK2A,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
856,physical,False,CACNA1H,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
852,physical,False,CACNA1G,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
848,physical,True,KCNMA1,STRING,CACNA1D,2026-05-26 12:34:15.738456+00:00
999,physical,True,CDK2,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
999,physical,False,CDKN1B,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
999,physical,True,CDK4,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
999,physical,True,CDK6,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
999,physical,False,CDKN1A,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
998,physical,False,RB1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
998,physical,True,CDK1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
998,physical,True,CDKN2A,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
997,physical,False,ESR1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
994,physical,False,CDKN1C,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
989,physical,False,CDKN2C,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
989,physical,False,PCNA,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
987,physical,True,GSK3B,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
986,physical,False,CREBBP,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
985,physical,False,FBXO31,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
980,physical,False,STAT3,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
974,physical,False,EP300,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
974,physical,False,CDKN2B,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
972,physical,False,CTNNB1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
970,physical,False,CDC25A,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
969,physical,True,MYC,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
968,physical,False,SKP1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
966,physical,False,RBL2,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
961,physical,False,YBX3,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
959,physical,False,SKP2,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
959,physical,False,KAT2B,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
958,physical,True,BCL2,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
956,physical,False,FBXO4,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
955,physical,True,AR,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
952,physical,False,CDKN2D,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
949,physical,False,CCNL2,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
949,physical,False,CREB1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
946,physical,True,TP53,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
946,physical,False,ELAVL1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
945,physical,False,HSPA8,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
945,physical,False,RASSF1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
942,physical,False,FOS,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
942,physical,False,CCND2,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
939,physical,False,CCND3,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
938,physical,False,E2F1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
935,physical,False,RBL1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
930,physical,False,LEF1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
926,physical,True,MDM2,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
924,physical,False,CUL1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
923,physical,True,AKT1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
922,physical,True,BRCA1,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
921,physical,False,SYMPK,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
920,physical,False,HDAC4,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
919,physical,True,JUN,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
909,physical,False,LOC102723407,STRING,CCND1,2026-05-26 12:34:15.738456+00:00
999,physical,False,CCL20,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
998,physical,False,CCL19,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
996,physical,False,RARRES2,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
994,physical,False,DEFB4A,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
990,physical,False,CCL2,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
989,physical,False,DEFB1,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
976,physical,False,CXCL16,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
972,physical,False,CCR2,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
967,physical,False,DEFB103A,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
963,physical,False,CCL5,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
952,physical,False,CXCL9,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
951,physical,False,CCL3,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
925,physical,False,CCL4,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
901,physical,False,CCL17,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
896,physical,False,CCR1,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
891,physical,False,CCL21,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
886,physical,False,CXCL12,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
883,physical,False,CXCL13,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
881,physical,False,KLRB1,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
881,physical,False,CXCL10,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
878,physical,False,CD4,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
873,physical,False,IL17A,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
862,physical,False,CCR3,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
853,physical,False,IFNG,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
849,physical,True,IL6,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
838,physical,False,CRYGC,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
837,physical,False,CCL1,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
835,physical,False,CCL22,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
830,physical,False,IL7R,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
809,physical,False,CCR8,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
804,physical,False,CCL27,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
801,physical,False,IL23R,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
788,physical,False,IL4,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
787,physical,False,CCL7,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
785,physical,False,CCR5,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
784,physical,False,CCR7,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
781,physical,False,IL10,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
777,physical,False,CD69,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
773,physical,False,IL22,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
764,physical,False,TLR1,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
762,physical,True,CXCL8,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
759,physical,False,FGFR1OP,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
756,physical,False,CXCL11,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
755,physical,False,ICOS,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
755,physical,False,IL18R1,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
753,physical,False,CD8A,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
745,physical,True,TNF,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
744,physical,False,IL1B,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
737,physical,False,TBX21,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
727,physical,False,FOXP3,STRING,CCRL2,2026-05-26 12:34:15.738456+00:00
999,physical,False,CD80,STRING,CD274,2026-05-26 12:34:15.738456+00:00
999,physical,True,PDCD1,STRING,CD274,2026-05-26 12:34:15.738456+00:00
999,physical,True,CTLA4,STRING,CD274,2026-05-26 12:34:15.738456+00:00
998,physical,True,HAVCR2,STRING,CD274,2026-05-26 12:34:15.738456+00:00
997,physical,False,CD28,STRING,CD274,2026-05-26 12:34:15.738456+00:00
996,physical,False,PDCD1LG2,STRING,CD274,2026-05-26 12:34:15.738456+00:00
995,physical,False,ICOS,STRING,CD274,2026-05-26 12:34:15.738456+00:00
992,physical,False,STAT3,STRING,CD274,2026-05-26 12:34:15.738456+00:00
976,physical,True,LAG3,STRING,CD274,2026-05-26 12:34:15.738456+00:00
973,physical,True,TIGIT,STRING,CD274,2026-05-26 12:34:15.738456+00:00
972,physical,False,CD86,STRING,CD274,2026-05-26 12:34:15.738456+00:00
950,physical,True,PTPN11,STRING,CD274,2026-05-26 12:34:15.738456+00:00
943,physical,False,BTLA,STRING,CD274,2026-05-26 12:34:15.738456+00:00
939,physical,False,CD8A,STRING,CD274,2026-05-26 12:34:15.738456+00:00
938,physical,False,CD4,STRING,CD274,2026-05-26 12:34:15.738456+00:00
912,physical,False,FOXP3,STRING,CD274,2026-05-26 12:34:15.738456+00:00
909,physical,False,MTUS1,STRING,CD274,2026-05-26 12:34:15.738456+00:00
909,physical,False,MTUS2,STRING,CD274,2026-05-26 12:34:15.738456+00:00
903,physical,False,IGHV3-43D,STRING,CD274,2026-05-26 12:34:15.738456+00:00
902,physical,False,IDO1,STRING,CD274,2026-05-26 12:34:15.738456+00:00
899,physical,False,IFNG,STRING,CD274,2026-05-26 12:34:15.738456+00:00
899,physical,False,TNFRSF9,STRING,CD274,2026-05-26 12:34:15.738456+00:00
896,physical,False,LGALS9,STRING,CD274,2026-05-26 12:34:15.738456+00:00
889,physical,False,FASLG,STRING,CD274,2026-05-26 12:34:15.738456+00:00
888,physical,False,KLRC1,STRING,CD274,2026-05-26 12:34:15.738456+00:00
879,physical,False,FCGR3B,STRING,CD274,2026-05-26 12:34:15.738456+00:00
878,physical,False,FCGR3A,STRING,CD274,2026-05-26 12:34:15.738456+00:00
877,physical,False,IL10,STRING,CD274,2026-05-26 12:34:15.738456+00:00
875,physical,False,LGALS9B,STRING,CD274,2026-05-26 12:34:15.738456+00:00
875,physical,False,LGALS9C,STRING,CD274,2026-05-26 12:34:15.738456+00:00
874,physical,False,CD247,STRING,CD274,2026-05-26 12:34:15.738456+00:00
872,physical,False,CMTM6,STRING,CD274,2026-05-26 12:34:15.738456+00:00
870,physical,True,EGFR,STRING,CD274,2026-05-26 12:34:15.738456+00:00
860,physical,False,TNFRSF4,STRING,CD274,2026-05-26 12:34:15.738456+00:00
857,physical,False,CD40,STRING,CD274,2026-05-26 12:34:15.738456+00:00
854,physical,True,IL2,STRING,CD274,2026-05-26 12:34:15.738456+00:00
829,physical,False,SIRPA,STRING,CD274,2026-05-26 12:34:15.738456+00:00
823,physical,False,CD68,STRING,CD274,2026-05-26 12:34:15.738456+00:00
822,physical,False,SPOP,STRING,CD274,2026-05-26 12:34:15.738456+00:00
818,physical,False,SPDL1,STRING,CD274,2026-05-26 12:34:15.738456+00:00
818,physical,False,CD47,STRING,CD274,2026-05-26 12:34:15.738456+00:00
818,physical,True,ALK,STRING,CD274,2026-05-26 12:34:15.738456+00:00
816,physical,False,CD19,STRING,CD274,2026-05-26 12:34:15.738456+00:00
808,physical,False,CD3E,STRING,CD274,2026-05-26 12:34:15.738456+00:00
807,physical,True,TNF,STRING,CD274,2026-05-26 12:34:15.738456+00:00
806,physical,False,CD3D,STRING,CD274,2026-05-26 12:34:15.738456+00:00
806,physical,False,ICOSLG,STRING,CD274,2026-05-26 12:34:15.738456+00:00
802,physical,False,TNFRSF18,STRING,CD274,2026-05-26 12:34:15.738456+00:00
801,physical,False,LOC102723996,STRING,CD274,2026-05-26 12:34:15.738456+00:00
799,physical,True,BRAF,STRING,CD274,2026-05-26 12:34:15.738456+00:00
999,physical,False,ANAPC5,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,BUB1B,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,ANAPC2,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,ANAPC1,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,CDC27,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,ANAPC7,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,ANAPC10,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,FZR1,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,ANAPC13,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,False,ANAPC11,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
999,physical,True,CDC20,STRING,CDC16,2026-05-26 12:34:15.738456+00:00
