association_score,evidence_type,indication_id,source_doc_id,target_id
0.5517134268215064,open_targets_clinical,myelodysplastic/myeloproliferative_neoplasm,,ABL1
0.5515568686886191,open_targets_clinical,myelodysplastic/myeloproliferative_disease,,ABL1
1.0,clinical_trial_phase4,endometriosis,,ACHE
0.47710633895989185,open_targets_clinical,lymphoid_leukemia,,ABL1
0.34149178572866445,open_targets_genetic_association,microcephaly,,ABL1
0.5191555850654176,open_targets_clinical,myeloid_leukemia,,ABL1
0.5018513909373676,open_targets_affected_pathway,neurodegenerative_disease,,ABL1
0.49630982167877535,open_targets_genetic_association,abnormality_of_the_skeletal_system,,ABL1
0.730520506992298,open_targets_genetic_association,renal_tubular_dysgenesis,,ACE
1.0,clinical_trial_phase4,hypertensive_left_ventricular_hypertrophy,,ACE
0.48942546142387144,open_targets_clinical,colorectal_neoplasm,,ABL1
0.4619748183558772,open_targets_genetic_literature,pectus_excavatum,,ABL1
0.75,clinical_trial_phase3,hypertension_with_moderate_renal_impairment,,ACE
0.4623443982105619,open_targets_genetic_literature,hypospadias,,ABL1
0.75,clinical_trial_phase3,cardiovascular_diseases,,ACE
0.4619748183558772,open_targets_genetic_literature,generalized_joint_hypermobility,,ABL1
0.75,clinical_trial_phase3,heart_diseases,,ACE
0.4619748183558772,open_targets_genetic_literature,spondyloepimetaphyseal_dysplasia_with_joint_laxity,,ABL1
0.4619748183558772,open_targets_genetic_literature,congenital_finger_flexion_contractures,,ABL1
0.75,clinical_trial_phase3,"heart_failure,_congestive",,ACE
0.4619748183558772,open_targets_genetic_literature,ascending_tubular_aorta_aneurysm,,ABL1
0.0,clinical_trial_phase0,iga_glomerulonephritis,,ACE
0.4619748183558772,open_targets_genetic_literature,failure_to_thrive_in_infancy,,ABL1
1.0,clinical_trial_phase4,"diabetes_mellitus,_type_2",,ACE
0.42729400942815393,open_targets_genetic_association,failure_to_thrive,,ABL1
0.0,clinical_trial_phase0,functional_mitral_regurgitation,,ACE
0.4619748183558772,open_targets_genetic_literature,scoliosis,,ABL1
0.0,clinical_trial_phase0,"pain,_chronic",,ACHE
0.5,clinical_trial_phase2,diabetic_nephropathies,,ACE
0.45558408151583263,open_targets_literature,hepatocellular_carcinoma,,ABL1
0.25,clinical_trial_phase1,"hypertension,_resistant_to_conventional_therapy",,ACE
0.4416152287971862,open_targets_genetic_association,congenital_heart_disease,,ABL1
0.4404850353988285,open_targets_literature,breast_cancer,,ABL1
1.0,clinical_trial_phase0,coronary_heart_disease,,ACE
1.0,clinical_trial_phase4,stable_angina,,ACE
0.4296366797705323,open_targets_literature,acute_myeloid_leukemia,,ABL1
1.0,clinical_trial_phase4,acute_heart_failure,,ACE
0.4157773365202895,open_targets_somatic_mutation,lip_and_oral_cavity_carcinoma,,ABL1
0.0,clinical_trial_phase0,resistant_hypertension,,ACE
0.4057392760546713,open_targets_clinical,chronic_lymphocytic_leukemia,,ABL1
0.75,clinical_trial_phase3,chronic_heart_failure_with_reduced_ejection_fraction,,ACE
0.39419197635075315,open_targets_clinical,pulmonary_arterial_hypertension,,ABL1
0.7218667150178599,open_targets_genetic_literature,renal_tubular_dysgenesis_of_genetic_origin,,ACE
0.0,clinical_trial_phase0,aging,,ACE
0.3828273251950272,open_targets_somatic_mutation,myeloproliferative_disorder,,ABL1
0.0,clinical_trial_phase0,diabetic_kidney_disease_(dkd),,ACE
1.0,clinical_trial_phase4,healthy_volunteers,,ACE
0.0,clinical_trial_phase0,alport_syndrome,,ACE
0.37579346710335154,open_targets_somatic_mutation,t-cell_acute_lymphoblastic_leukemia,,ABL1
0.0,clinical_trial_phase0,hereditary_kidney_disease,,ACE
0.3747053369440564,open_targets_somatic_mutation,b-cell_acute_lymphoblastic_leukemia,,ABL1
0.0,clinical_trial_phase0,pediatric_kidney_disease,,ACE
0.3720693856502862,open_targets_somatic_mutation,acute_leukemia_of_ambiguous_lineage,,ABL1
0.0,clinical_trial_phase0,thin_basement_membrane_disease,,ACE
0.3695798546847018,open_targets_somatic_mutation,hemangioblastoma,,ABL1
0.0,clinical_trial_phase0,familial_benign_hematuria,,ACE
0.36877696116943665,open_targets_clinical,sarcoma,,ABL1
0.346891758049891,open_targets_somatic_mutation,prostate_adenocarcinoma,,ABL1
0.3434281155090049,open_targets_genetic_association,alopecia_areata,,ABL1
0.328613657787,open_targets_somatic_mutation,diffuse_large_b-cell_lymphoma,,ABL1
0.3211603616941781,open_targets_literature,non-small_cell_lung_carcinoma,,ABL1
0.0,clinical_trial_phase0,renin-angiotensin_system,,ACE2
0.7656590329495216,clinical_trial_phase0,diabetic_nephropathy,,ACE
1.0,clinical_trial_phase0,hypertension,,ACE
0.0,clinical_trial_phase0,patients_infected_with_covid-19,,ACE2
0.707137265715797,clinical_trial_phase2,cardiovascular_disease,,ACE
0.0,clinical_trial_phase0,renin-angiotensin_aldosterone_system_(ras),,ACE2
0.75,clinical_trial_phase3,heart_failure,,ACE
1.0,clinical_trial_phase4,covid-19,,ACE2
1.0,clinical_trial_phase4,hypertension,,ACE2
0.25,clinical_trial_phase1,pompe_disease,,ACHE
0.0,clinical_trial_phase0,healthy,,ACHE
0.0,clinical_trial_phase0,gastroesophageal_reflux_disease,,ACHE
1.0,clinical_trial_phase4,esophageal_neoplasm,,ACHE
0.25,clinical_trial_phase1,neuropathic_pain,,ACHE
0.4309557085289595,open_targets_genetic_association,pulmonary_infarction,,F5
0.5422147112507558,open_targets_clinical,urticaria,,ADRB2
0.38910063626512603,open_targets_literature,ischemic_stroke,,ACE
0.5510851742240868,open_targets_clinical,kidney_failure,,ACE
0.570128795156849,open_targets_affected_pathway,neurodegenerative_disease,,HMGCR
0.6065348816458346,open_targets_clinical,myocardial_infarction,,ACE
0.25,clinical_trial_phase1,high_grade_serous_carcinoma,,BRCA2
0.5,clinical_trial_phase2,cervical_carcinoma,,BRCA2
0.5984226793030664,open_targets_clinical,coronary_artery_disease,,ACE
0.5859218336256672,open_targets_genetic_association,essential_hypertension,,ACE
0.25,clinical_trial_phase1,peritoneal_cancer,,BRCA2
0.5754322985358925,open_targets_clinical,stroke,,ACE
0.0,clinical_trial_phase0,radicular;_neuropathic,,ACHE
0.5708653181393221,open_targets_affected_pathway,neurodegenerative_disease,,ACE
0.5,clinical_trial_phase2,cocaine_abuse_and_dependence,,ACHE
0.5576580493453945,open_targets_literature,alzheimer_disease,,ACE
1.0,clinical_trial_phase4,spinal_stenosis_lumbar,,ACHE
0.5328334245263747,open_targets_literature,type_2_diabetes_mellitus,,ACE
0.5417527364324,open_targets_clinical,bronchitis,,ADRB2
0.0,clinical_trial_phase0,healthy_individuals_(controls),,ACHE
0.4886120377458123,open_targets_genetic_association,dementia,,ACE
0.0,clinical_trial_phase0,vascular_surgery_patients_with_acute_thrombosis,,ACHE
0.46706190947325765,open_targets_genetic_literature,diabetic_retinopathy,,ACE
0.0,clinical_trial_phase0,dialysis_patients,,ACHE
0.463122055821461,open_targets_clinical,rheumatic_disease,,ACE
1.0,clinical_trial_phase4,chronic_prostatitis_with_chronic_pelvic_pain_syndrome,,ACHE
0.435895003869019,open_targets_genetic_literature,congenital_anomaly_of_kidney_and_urinary_tract,,ACE
1.0,clinical_trial_phase4,erectile_dysfunction,,ACHE
0.4162045758562145,open_targets_genetic_association,genetic_disorder,,ACE
1.0,clinical_trial_phase4,tibial_plateau_fracture,,ACHE
1.0,clinical_trial_phase4,"pain,_postoperative",,ACHE
0.3941204991086124,open_targets_genetic_association,alcohol_drinking,,ACE
0.5,clinical_trial_phase2,neurofibromatosis_type_1,,ACHE
1.0,clinical_trial_phase4,pain,,ACHE
0.0,clinical_trial_phase0,aromatase_inhibitor,,ACHE
0.0,clinical_trial_phase0,arthralgia,,ACHE
0.5460338334665891,open_targets_clinical,atrial_fibrillation,,ADRB2
0.0,clinical_trial_phase0,breast_cancer,,ACHE
0.0,clinical_trial_phase0,yoga,,ACHE
0.0,clinical_trial_phase0,knee_pain,,ACHE
0.5,clinical_trial_phase2,acute_gout_flare,,ACHE
0.5,clinical_trial_phase2,gout_attack,,ACHE
0.5,clinical_trial_phase2,gout_flare,,ACHE
0.5,clinical_trial_phase2,gouty_arthritis,,ACHE
0.203268920076586,open_targets_clinical,mood_disorder,,ALDH5A1
0.203268920076586,open_targets_clinical,neuropathic_pain,,ALDH5A1
0.1847899273423509,open_targets_clinical,neuralgia,,ALDH5A1
0.12935294913964562,open_targets_somatic_mutation,prostate_cancer,,ALDH5A1
0.11174594696958157,open_targets_clinical,myelodysplastic_syndrome,,ALDH5A1
0.11087395640541053,open_targets_genetic_association,eeg_abnormality,,ALDH5A1
0.10990894234040048,open_targets_clinical,acute_myeloid_leukemia,,ALDH5A1
0.10586819609176082,open_targets_literature,colorectal_carcinoma,,ALDOA
0.8016889264946979,open_targets_literature,neuroblastoma,,ALK
0.4230187504954603,open_targets_genetic_association,inherited_cancer-predisposing_syndrome,,ALK
0.25,clinical_trial_phase1,ovarian_neoplasms,,BRCA2
0.25,clinical_trial_phase1,brca1_protein,,BRCA2
0.25,clinical_trial_phase1,brca2_protein,,BRCA2
0.25,clinical_trial_phase1,brca1_mutation,,BRCA2
0.25,clinical_trial_phase1,brca2_mutation,,BRCA2
0.25,clinical_trial_phase1,fallopian_tube_cancer,,BRCA2
0.5,clinical_trial_phase2,solid_tumor,,BRCA2
0.25,clinical_trial_phase1,advanced/metastatic_solid_tumors,,BRCA2
0.20012466180521546,open_targets_animal_model,"hypoalphalipoproteinemia,_primary,_1",,APOA1
0.25,clinical_trial_phase1,advanced_solid_tumor_with_evidence_of_germline_or_somatic_brca,,BRCA2
0.5,clinical_trial_phase2,renal_cell_carcinoma,,BRCA2
0.25,clinical_trial_phase1,ewing_sarcoma,,BRCA2
0.5,clinical_trial_phase2,advanced_lymphoma,,BRCA2
0.7826717683627824,clinical_trial_phase1,ovarian_cancer,,BRCA2
0.5,clinical_trial_phase2,brca1_mutation_carrier,,BRCA2
0.5,clinical_trial_phase2,brca2_mutation_carrier,,BRCA2
0.15809900622463358,open_targets_literature,familial_hyperlipidemia,,APOA1
0.12843803123757508,open_targets_literature,coronary_artery_disease,,APOA1
0.12774325195497083,open_targets_literature,metabolic_syndrome,,APOA1
0.12608883471506802,open_targets_genetic_association,infantile_hypertrophic_pyloric_stenosis,,APOA1
0.0,clinical_trial_phase0,spondyloarthropathies,,CA2
0.0,clinical_trial_phase0,atherosclerosis_of_artery,,CA2
0.0,clinical_trial_phase0,inflammation,,CA2
0.0,clinical_trial_phase0,dialysis;_complications,,CA2
0.0,clinical_trial_phase0,cardiovascular_diseases,,CA2
0.0,clinical_trial_phase0,ulcerative_colitis,,CA2
0.0,clinical_trial_phase0,crohn_disease,,CA2
0.5,clinical_trial_phase2,takayasu's_arteritis,,CA2
0.25103609478540384,open_targets_affected_pathway,multiple_sclerosis,,ATXN2
0.24887251271943714,open_targets_affected_pathway,lysosomal_storage_disease,,ATXN2
0.25,clinical_trial_phase1,solid_tumor,,CHEK1
0.8341779563396006,clinical_trial_phase2,breast_carcinoma,,BRCA2
0.4165573601412908,open_targets_genetic_association,genetic_disorder,,F5
0.5,clinical_trial_phase2,bladder_carcinoma,,PIK3CA
0.5635245148452348,open_targets_affected_pathway,multiple_sclerosis,,HMGCR
0.4402575119226178,open_targets_literature,schizophrenia,,ACE
0.25,clinical_trial_phase1,metastatic_colorectal_cancer,,ADORA2A
0.38491113026016416,open_targets_genetic_association,increased_blood_pressure,,ACE
0.36508313511324353,open_targets_literature,covid-19,,ACE
0.35693410294721933,open_targets_genetic_association,late-onset_alzheimers_disease,,ACE
0.34716967170164365,open_targets_animal_model,dilated_cardiomyopathy,,ACE
0.5,clinical_trial_phase2,hiv-1-infection,,ACHE
0.34551389205109995,open_targets_clinical,type_1_diabetes_mellitus,,ACE
0.5,clinical_trial_phase2,cd4+_t_lymphocytopenia,,ACHE
0.5,clinical_trial_phase2,immune_deficiency,,ACHE
0.33780593317189705,open_targets_literature,atrial_fibrillation,,ACE
0.5,clinical_trial_phase2,immuno-senescence,,ACHE
0.33509291982828526,open_targets_genetic_association,hodgkins_lymphoma,,ACE
0.25,clinical_trial_phase1,healthy_volunteers,,ACHE
0.3347217659688115,open_targets_genetic_association,response_to_xenobiotic_stimulus,,ACE
0.25,clinical_trial_phase1,patients_suffering_of_peripheral_neuropathic_pain,,ACHE
0.3282889040063275,open_targets_clinical,polycystic_kidney_disease,,ACE
0.32454009511512444,open_targets_genetic_association,abnormality_of_the_skeletal_system,,ACE
0.3233823728491141,open_targets_clinical,abnormal_glucose_tolerance,,ACE
0.3049594743911739,open_targets_literature,chronic_kidney_disease,,ACE
0.28521677219578057,open_targets_clinical,kidney_disease,,ACE
0.2810085061669735,open_targets_clinical,glomerulonephritis,,ACE
0.278063186515737,open_targets_literature,cancer,,ACE
0.272379223630847,open_targets_animal_model,congenital_hydronephrosis,,ACE
0.2671624664719162,open_targets_clinical,myocardial_ischemia,,ACE
0.5,clinical_trial_phase2,gout,,ACHE
0.2666089489218478,open_targets_clinical,acute_myeloid_leukemia,,ACE
0.0,clinical_trial_phase0,spinal_stenosis,,ACHE
0.26265789628214303,open_targets_clinical,lymphoma,,ACE
0.26216058089249916,open_targets_clinical,multiple_myeloma,,ACE
0.2621167251537038,open_targets_clinical,marfan_syndrome,,ACE
0.2621076897612061,open_targets_clinical,metabolic_disease,,ACE
0.2615870644875058,open_targets_clinical,proteinuria,,ACE
0.5461964509249811,open_targets_affected_pathway,severe_acute_respiratory_syndrome,,ACE2
0.42056326488265894,open_targets_affected_pathway,neurodegenerative_disease,,ACE2
0.20827529012497675,open_targets_literature,alzheimer_disease,,ACE2
0.20132372424447736,open_targets_literature,parkinson_disease,,ACE2
0.18189240548520352,open_targets_affected_pathway,multiple_sclerosis,,ACE2
0.25,clinical_trial_phase1,diffuse_large_b_cell_non-hodgkin_lymphoma,,ADAM17
0.17968262593740125,open_targets_affected_pathway,lysosomal_storage_disease,,ACE2
0.1401571207880226,open_targets_affected_pathway,neuroinflammatory_disorder,,ACE2
0.12043001560581051,open_targets_literature,inflammatory_bowel_disease,,ACE2
0.11770925486063986,open_targets_literature,neoplasm,,ACE2
0.11769735478507992,open_targets_literature,infection,,ACE2
0.0,clinical_trial_phase0,metabolic_dysfunction-associated_fatty_liver_disease_(mafld),,ADIPOQ
0.11723617517212293,open_targets_literature,hypertrophic_cardiomyopathy,,ACE2
0.0,clinical_trial_phase0,type_2_diabetes_mellitus_(t2dm),,ADIPOQ
0.11701309556335927,open_targets_literature,pulmonary_arterial_hypertension,,ACE2
0.115494669960989,open_targets_literature,cancer,,ACE2
0.11316480035443248,open_targets_literature,chronic_obstructive_pulmonary_disease,,ACE2
0.11247640483391663,open_targets_literature,breast_cancer,,ACE2
0.11034526305577906,open_targets_literature,lung_cancer,,ACE2
0.1087154194923194,open_targets_literature,idiopathic_pulmonary_fibrosis,,ACE2
0.10833507219508888,open_targets_literature,non-small_cell_lung_carcinoma,,ACE2
0.10725992128173774,open_targets_literature,ulcerative_colitis,,ACE2
0.1060930587970083,open_targets_literature,chronic_kidney_disease,,ACE2
0.25,clinical_trial_phase1,renal_cell_cancer,,ADORA2A
0.10566267227780618,open_targets_literature,hepatocellular_carcinoma,,ACE2
0.25,clinical_trial_phase1,castrate_resistant_prostate_cancer,,ADORA2A
0.10498010650966214,open_targets_literature,atrial_fibrillation,,ACE2
0.25,clinical_trial_phase1,non_small_cell_lung_cancer,,ADORA2A
0.10464222286448693,open_targets_literature,diabetes_mellitus,,ACE2
0.10444820705904187,open_targets_literature,stroke,,ACE2
0.25,clinical_trial_phase1,colorectal_cancer_(crc),,ADORA2A
0.1027259440881168,open_targets_literature,type_2_diabetes_mellitus,,ACE2
0.25,clinical_trial_phase1,non-small_cell_lung_cancer_(nsclc),,ADORA2A
0.10105151136564983,open_targets_literature,asthma,,ACE2
0.25,clinical_trial_phase1,triple_negative_breast_cancer_(tnbc),,ADORA2A
0.1005109062869047,open_targets_literature,sepsis,,ACE2
0.25,clinical_trial_phase1,pancreatic_ductal_adenocarcinoma_(pdac),,ADORA2A
0.25,clinical_trial_phase1,colorectal_cancer_microsatellite_stable_(mss),,ADORA2A
0.25,clinical_trial_phase1,"prostatic_neoplasms,_castration-resistant",,ADORA2A
0.5,clinical_trial_phase2,metastatic_castration-resistant_prostate_cancer,,ADORA2A
0.5,clinical_trial_phase2,prostate_cancer,,ADORA2A
0.25,clinical_trial_phase1,tnbc_-_triple-negative_breast_cancer,,ADORA2A
0.25,clinical_trial_phase1,ovarian_cancer,,ADORA2A
0.25,clinical_trial_phase1,androgen-resistant_prostatic_neoplasms,,ADORA2A
0.25,clinical_trial_phase1,castration_resistant_prostatic_neoplasms,,ADORA2A
0.25,clinical_trial_phase1,"prostatic_cancer,_castration-resistant",,ADORA2A
0.25,clinical_trial_phase1,healthy_volunteer/ddi_study,,ADORA2A
0.25,clinical_trial_phase1,hepatic_impairment,,PARP2
0.5072586166618277,open_targets_clinical,seasonal_allergic_rhinitis,,ADRB2
0.5517148161266592,open_targets_genetic_association,metabolic_disease,,HMGCR
0.4755312127478535,open_targets_clinical,anaphylaxis,,ADRB2
0.25,clinical_trial_phase1,advanced_solid_tumor,,ATR
0.0,clinical_trial_phase0,functional_mitral_regurgitation,,AGT
0.37764248141672435,open_targets_clinical,depressive_disorder,,ACHE
1.0,clinical_trial_phase4,heart_failure_with_reduced_ejection_fraction_(hfref),,AGT
0.26071633255028714,open_targets_clinical,mental_or_behavioural_disorder,,ACHE
0.37532652387241033,open_targets_clinical,major_depressive_disorder,,ACHE
0.3727719980184701,open_targets_clinical,open-angle_glaucoma,,ACHE
0.3695798546847018,open_targets_clinical,abdominal_distention,,ACHE
0.3695798546847018,open_targets_clinical,muscle_cramp,,ACHE
0.3262368607785138,open_targets_clinical,brain_injury,,ACHE
0.26103121276348723,open_targets_clinical,brain_disease,,ACHE
0.25870589827929125,open_targets_clinical,burn,,ACHE
0.25870589827929125,open_targets_clinical,post_operative_nausea_and_vomiting,,ACHE
0.18998298701611496,open_targets_clinical,covid-19,,ACHE
0.5,clinical_trial_phase2,metastatic_renal_cell_carcinoma,,ATR
0.5,clinical_trial_phase2,diabetic_nephropathies,,AGT
0.25870589827929125,open_targets_clinical,neurobehavioral_manifestations,,ACHE
1.0,clinical_trial_phase4,coronary_heart_disease,,AGT
0.2198814867880963,open_targets_affected_pathway,neuroinflammatory_disorder,,ACHE
1.0,clinical_trial_phase4,stable_angina,,AGT
0.1869888248166541,open_targets_clinical,ileus,,ACHE
0.0,clinical_trial_phase0,resistant_hypertension,,AGT
0.5158147344800758,open_targets_clinical,orthostatic_hypotension,,ADRB2
0.5,clinical_trial_phase2,arid1a_gene_mutation,,ATR
0.0,clinical_trial_phase0,aging,,AGT
0.47120719614315826,open_targets_clinical,obesity,,ADRB2
0.5,clinical_trial_phase2,advanced_lung_cancer,,AGT
0.4676098419268616,open_targets_clinical,cardiac_arrhythmia,,ADRB2
0.0,clinical_trial_phase0,pediatric_kidney_disease,,AGT
0.0,clinical_trial_phase0,thin_basement_membrane_disease,,AGT
0.0,clinical_trial_phase0,familial_benign_hematuria,,AGT
0.4623443982105619,open_targets_clinical,coronary_atherosclerosis,,ADRB2
1.0,clinical_trial_phase4,chronic_kidney_diseases,,AGT
0.5,clinical_trial_phase2,c3_glomerulopathy,,AGT
0.5,clinical_trial_phase2,advanced_cancers,,ATR
0.45347533968887915,open_targets_clinical,capillary_hemangioma,,ADRB2
0.4246412074025443,open_targets_affected_pathway,neurodegenerative_disease,,ADRB2
0.4161879808032725,open_targets_clinical,multiple_system_atrophy,,ADRB2
0.3882333712392047,open_targets_clinical,allergy,,ADRB2
0.6621106365127444,clinical_trial_phase0,hypertension,,AGT
0.11744231561512002,open_targets_literature,cardiac_hypertrophy,,AGT
0.11433810013710412,open_targets_literature,preeclampsia,,AGT
1.0,clinical_trial_phase4,chronic_kidney_disease,,AGT
0.1015112909644475,clinical_trial_phase0,heart_failure,,AGT
0.6114313677721369,open_targets_genetic_association,"essential_hypertension,_genetic",,AGTR1
0.5947248562157319,open_targets_clinical,diabetes_mellitus,,AGTR1
0.5849859850851804,open_targets_clinical,diabetic_nephropathy,,AGTR1
0.24620554685049034,open_targets_genetic_association,immune_system_disease,,ATXN2
0.25,clinical_trial_phase1,advanced_solid_tumours,,ATR
0.5594339548587529,open_targets_clinical,type_2_diabetes_mellitus,,AGTR1
0.5495296791880717,open_targets_clinical,proteinuria,,AGTR1
0.24197590751835493,open_targets_genetic_association,post_term_pregnancy,,AGTR2
0.4230187504954603,open_targets_genetic_association,hereditary_neoplastic_syndrome,,ALK
0.4016832415003833,open_targets_genetic_association,ovarian_cancer,,ALK
0.25,clinical_trial_phase1,"peripheral_t-cell_lymphoma,_not_otherwise_specified",,AXL
0.5,clinical_trial_phase2,non-small-cell_lung_cancer,,AXL
0.25,clinical_trial_phase1,chronic_lymphocytic_leukemia,,AXL
